X,Y,STARTDATE,LOCNAME,AREAHA,COUNTRYID,LOCUSTID,REPORTID,ACOMMENT,SHPMINDSQM,SHPMAXDSQM,SADMINDHA,SADMAXDHA
72.05611111,27.94166667,10/7/19 0:00,Newa,100,IN,415743,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
71.97638889,27.53833333,10/7/19 0:00,Kanasar,100,IN,415742,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
70.60694444,27.0025,10/5/19 0:00,Sada 20 RD,10,IN,415741,RAMSES38_IND19-50.XL,Gregarious appearing,0,0,0,0
72.79888889,27.61361111,10/5/19 0:00,Khariya,100,IN,415740,RAMSES38_IND19-50.XL,Gregarious appearing,0,0,0,0
70.37222222,26.25805556,10/5/19 0:00,Khyala Math,20,IN,415739,RAMSES38_IND19-50.XL,Gregarious appearing,0,0,0,0
71.05416667,26.55611111,10/5/19 0:00,Kpoda,100,IN,415738,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
72.52305556,28.525,10/5/19 0:00,12 BLD,100,IN,415737,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
70.08583333,26.80166667,10/5/19 0:00,Meghpura,100,IN,415736,RAMSES38_IND19-50.XL,Gregarious appearing,0,0,0,0
71.61722222,26.45805556,10/5/19 0:00,1295 RD,100,IN,415734,RAMSES38_IND19-50.XL,Gregarious appearing,0,0,0,0
71.20805556,27.35,10/5/19 0:00,4 MGM,100,IN,415733,RAMSES38_IND19-50.XL,Gregarious appearing,0,0,0,0
71.73027778,26.13416667,10/3/19 0:00,Nedan,200,IN,415731,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
72.73888889,27.44361111,10/3/19 0:00,Kanasar,100,IN,415730,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
72.03361111,27.41416667,10/2/19 0:00,Dedasari,100,IN,415728,RAMSES38_IND19-50.XL, ,0,0,0,0
71.25555556,27.45194444,10/3/19 0:00,Jteri,100,IN,415725,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
72.45944444,27.40277778,10/3/19 0:00,Mander,100,IN,415724,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
71.77444444,27.60583333,10/2/19 0:00,sarhara,100,IN,415723,RAMSES38_IND19-50.XL,Gregarious appearing,0,0,0,0
71.10666667,27.47666667,10/2/19 0:00,Sutarwala,100,IN,415720,RAMSES38_IND19-50.XL,Gregarious appearing,0,0,0,0
71.65638889,27.67333333,10/2/19 0:00,Kharia,100,IN,415719,RAMSES38_IND19-50.XL,Gregarious appearing,0,0,0,0
71.5525,27.3625,10/2/19 0:00,Mirpur,200,IN,415718,RAMSES38_IND19-50.XL,Gregarious appearing,0,0,0,0
72.74361111,27.45916667,10/3/19 0:00,Jasnathpura Luna,100,IN,415717,RAMSES38_IND19-50.XL,Gregarious appearing,0,0,0,0
71.93138889,27.49361111,10/8/19 0:00,Bharla,100,IN,415714,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
72.43138889,27.43777778,10/8/19 0:00,Taliba ki dhani,100,IN,415713,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
71.93583333,27.7175,10/8/19 0:00,Kheerva,50,IN,415712,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
71.65722222,27.81638889,10/8/19 0:00,Nure ki bhurj,100,IN,415711,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
70.61527778,26.45694444,10/8/19 0:00,Pratapsingh ki dhani,10,IN,415710,RAMSES38_IND19-50.XL,Gregarious appearing,0,0,0,0
70.61527778,26.45694444,10/8/19 0:00,Pratapsingh ki dhani,10,IN,415709,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
71.91222222,26.84444444,10/8/19 0:00,Bonada,200,IN,415706,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
72.39722222,27.93527778,10/7/19 0:00,Nokh,100,IN,415705,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
71.72166667,26.68888889,10/7/19 0:00,Hayatpura,100,IN,415702,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
71.92166667,27.30111111,10/8/19 0:00,Dhauliya,100,IN,415699,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
73.24277778,28.73722222,10/8/19 0:00,BIKANER 8DL,50,IN,415697,RAMSES38_IND19-50.XL,Gregarious appearing,0,0,0,0
71.48694444,27.53388889,10/5/19 0:00,1295 RD,100,IN,415696,RAMSES38_IND19-50.XL,Gregarious appearing,0,0,0,0
71.61722222,26.45805556,10/5/19 0:00,1295 RD,10,IN,415695,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
71.93138889,27.48555556,10/9/19 0:00,Ramzan ki dhani,100,IN,416030,RAMSES38_IND19-52.XL,Transiens appearing,0,0,0,0
72.04861111,27.43805556,10/9/19 0:00,Bhadla,100,IN,416029,RAMSES38_IND19-52.XL,Transiens appearing,0,0,0,0
72.35083333,27.72111111,10/9/19 0:00,Pabusar,5,IN,416028,RAMSES38_IND19-52.XL,Transiens appearing,0,0,0,0
72.35888889,27.71555556,10/9/19 0:00,Pabusar,5,IN,416027,RAMSES38_IND19-52.XL,Transiens appearing,0,0,0,0
71.93277778,27.39944444,10/9/19 0:00,Hathi ki dhani,4,IN,416026,RAMSES38_IND19-52.XL,Transiens appearing,0,0,0,0
71.78055556,26.97222222,10/9/19 0:00,Chacha,100,IN,416025,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
71.7375,26.99444444,10/9/19 0:00,Khetolai,100,IN,416024,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
72.46638889,27.45055556,10/9/19 0:00,Mandor,50,IN,416023,RAMSES38_IND19-52.XL,Transiens appearing,0,0,0,0
72.18527778,27.8775,10/10/19 0:00,Taleria,100,IN,416022,RAMSES38_IND19-52.XL,Transiens appearing,0,0,0,0
72.29222222,27.82388889,10/10/19 0:00,1000 RD,5,IN,416021,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
70.89666667,26.685,10/9/19 0:00,Phuliya,100,IN,416019,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
71.24138889,27.34305556,10/9/19 0:00,ETF Area,100,IN,416018,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
70.48472222,27.44694444,10/9/19 0:00,5 Nawa minor,100,IN,416014,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
71.2825,26.42944444,10/9/19 0:00,Fatehpura,100,IN,416013,RAMSES38_IND19-52.XL,Transiens appearing,0,0,0,0
71.33694444,26.39527778,10/9/19 0:00,Bariyada,100,IN,416012,RAMSES38_IND19-52.XL,Transiens appearing,0,0,0,0
71.31333333,26.45361111,10/14/19 0:00,Fatehpura,100,IN,416010,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
71.35277778,26.44083333,10/14/19 0:00,Dharwikala,100,IN,416009,RAMSES38_IND19-52.XL,Transiens appearing,0,0,0,0
72.93833333,28.19222222,10/12/19 0:00,Bhandarwala,100,IN,416002,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
73.20277778,28.23694444,10/12/19 0:00,Bhanawatwala,100,IN,416001,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
72.12472222,27.64138889,10/12/19 0:00,Bodana,100,IN,416000,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
71.65611111,26.79222222,10/12/19 0:00,Khetasar,100,IN,415999,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
72.66916667,27.60361111,10/12/19 0:00,Bhum singh ki dhani,100,IN,415998,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
70.73777778,26.18416667,10/12/19 0:00,Lakhori ki dhani,100,IN,415995,RAMSES38_IND19-52.XL,Transiens appearing,0,0,0,0
72.35638889,27.37722222,10/12/19 0:00,Bap,100,IN,415994,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
72.21833333,27.70222222,10/10/19 0:00,Bhikolai,5,IN,415993,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
72.48222222,28.01555556,10/10/19 0:00,4 BM,100,IN,415992,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
72.4775,27.99888889,10/10/19 0:00,Mankasar,100,IN,415991,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
72.515,28.12666667,10/10/19 0:00,10:00 AM,100,IN,415990,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
72.10194444,27.46944444,10/10/19 0:00,Kanasar,100,IN,415987,RAMSES38_IND19-52.XL,Transiens appearing,0,0,0,0
72.68638889,27.65833333,10/10/19 0:00,Tokla,100,IN,415986,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
72.81861111,27.7825,10/10/19 0:00,Khetulai Shimbhu,100,IN,415985,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
71.37722222,26.38666667,10/9/19 0:00,Lakhasar,100,IN,415984,RAMSES38_IND19-52.XL,Transiens appearing,0,0,0,0
70.03611111,27.58583333,10/9/19 0:00,Mojewala SKT,100,IN,415981,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
71.40277778,26.41388889,10/9/19 0:00,Longon ki dhani,100,IN,415977,RAMSES38_IND19-52.XL,Transiens appearing,0,0,0,0
72.33861111,28.15388889,10/14/19 0:00,Chilla Kashmir,200,IN,415975,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
71.16944444,27.09972222,10/13/19 0:00,Bhojasar,100,IN,415971,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
70.16805556,26.00527778,10/12/19 0:00,Panchla,100,IN,415967,RAMSES38_IND19-52.XL,Transiens appearing,0,0,0,0
71.15111111,26.43444444,10/12/19 0:00,Pancha,100,IN,415966,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
71.15111111,26.43416667,10/12/19 0:00,Pancha,10,IN,415965,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
71.27111111,26.41444444,10/11/19 0:00,Bariyada,100,IN,415962,RAMSES38_IND19-52.XL,Transiens appearing,0,0,0,0
71.29805556,26.44416667,10/11/19 0:00,Fatehpura,100,IN,415959,RAMSES38_IND19-52.XL,Transiens appearing,0,0,0,0
71.54083333,26.49138889,10/11/19 0:00,Mikshe ki dhani,100,IN,415956,RAMSES38_IND19-52.XL,Transiens appearing,0,0,0,0
72.43694444,27.665,10/9/19 0:00,Nagrasar,100,IN,415955,RAMSES38_IND19-52.XL,Transiens appearing,0,0,0,0
72.35666667,27.59305556,10/9/19 0:00,Sewra,100,IN,415954,RAMSES38_IND19-52.XL,Transiens appearing,0,0,0,0
72.42194444,28.37722222,10/9/19 0:00,15 DOBB,100,IN,415953,RAMSES38_IND19-52.XL,Transiens appearing,0,0,0,0
72.26666667,27.96388889,10/9/19 0:00,10 CWB,100,IN,415952,RAMSES38_IND19-52.XL,Transiens appearing,0,0,0,0
72.21777778,27.70638889,10/9/19 0:00,Bhikolai,100,IN,415951,RAMSES38_IND19-52.XL,Transiens appearing,0,0,0,0
72.42277778,27.99972222,10/9/19 0:00,Modayat,100,IN,415950,RAMSES38_IND19-52.XL,Transiens appearing,0,0,0,0
70.6575,26.56805556,10/15/19 0:00,Kesar singh ki tala,100,IN,415946,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
71.13472222,26.98694444,10/15/19 0:00,Hamira,100,IN,415945,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
70.73222222,27.46805556,10/15/19 0:00,5 RVSM,200,IN,415944,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
73.26055556,28.7325,10/12/19 0:00,Karnisar,100,IN,415937,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
72.4575,27.89083333,10/12/19 0:00,Mithdiya,100,IN,415936,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
72.05555556,27.85416667,10/12/19 0:00,Giranthi,100,IN,415934,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
72.80527778,28.53138889,10/5/19 0:00,Pugal,100,IN,415694,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
71.50194444,27.50805556,10/5/19 0:00,BSKD,200,IN,415693,RAMSES38_IND19-50.XL,Gregarious appearing,0,0,0,0
71.5025,27.51083333,10/5/19 0:00,Mirpur,200,IN,415692,RAMSES38_IND19-50.XL,Gregarious appearing,0,0,0,0
72.44777778,27.90805556,10/5/19 0:00,3 MTR,100,IN,415691,RAMSES38_IND19-50.XL,Gregarious appearing,0,0,0,0
72.45166667,27.89333333,10/5/19 0:00,4 SWM,100,IN,415688,RAMSES38_IND19-50.XL,Gregarious appearing,0,0,0,0
72.43055556,27.40444444,10/3/19 0:00,Sindhipura,100,IN,415687,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
72.67611111,27.43972222,10/3/19 0:00,Matol,100,IN,415686,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
71.45527778,27.65805556,10/3/19 0:00,Baru Mor,100,IN,415685,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
72.76083333,27.48861111,10/3/19 0:00,Mithadiya,100,IN,415684,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
71.2525,27.37194444,10/3/19 0:00,Tekra,100,IN,415683,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
71.25138889,27.32833333,10/3/19 0:00,Sada,100,IN,415682,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
72.28583333,27.94194444,10/3/19 0:00,Talariya,300,IN,415681,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
72.26138889,27.56472222,10/3/19 0:00,Newa,100,IN,415680,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
71.69194444,27.03027778,10/3/19 0:00,Khetolai,100,IN,415679,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
72.83777778,28.63555556,10/3/19 0:00,BIKANER 8DKD,50,IN,415678,RAMSES38_IND19-50.XL,Gregarious appearing,0,0,0,0
72.81027778,27.52777778,10/3/19 0:00,Jamannagar miyakor r,100,IN,415677,RAMSES38_IND19-50.XL,Gregarious appearing,0,0,0,0
71.80444444,27.15277778,10/3/19 0:00,Loharki,100,IN,415675,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
71.89055556,27.36,10/2/19 0:00,Baru,100,IN,415671,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
71.705,26.86472222,10/2/19 0:00,Nananiyai,100,IN,415670,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
71.65555556,27.17222222,10/8/19 0:00,Khetolai,100,IN,415669,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
71.5,26.44361111,10/5/19 0:00,Dhawikala,100,IN,415668,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
72.57944444,27.39527778,10/8/19 0:00,Thoriyasar,50,IN,415666,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
70.21861111,26.19888889,10/5/19 0:00,Sundra,100,IN,415665,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
71.90194444,26.9775,10/8/19 0:00,Ramdevra,100,IN,415664,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
72.5725,27.39277778,10/8/19 0:00,Bajrang Nagar,10,IN,415663,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
72.46861111,27.37222222,10/8/19 0:00,Navneetpura,10,IN,415662,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
72.57944444,27.39527778,10/8/19 0:00,Thoriyasar,20,IN,415661,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
70.18861111,27.40583333,10/8/19 0:00,4-5 CTM,10,IN,415660,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
71.34055556,26.70138889,10/8/19 0:00,Dhanasar,10,IN,415659,RAMSES38_IND19-50.XL,Gregarious appearing,0,0,0,0
72.00277778,27.35166667,10/8/19 0:00,Dedasari,100,IN,415658,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
70.49305556,26.44694444,10/6/19 0:00,Pochina area,10,IN,415655,RAMSES38_IND19-50.XL,Gregarious appearing,0,0,0,0
72.17888889,27.53916667,10/6/19 0:00,Dhalari,100,IN,415654,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
72.44666667,27.58527778,10/6/19 0:00,Sevda,5,IN,415653,RAMSES38_IND19-50.XL,Gregarious appearing,0,0,0,0
72.17888889,27.53916667,10/6/19 0:00,Ishran ki dhani,100,IN,415651,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
71.77,26.88416667,10/6/19 0:00,Nanae,100,IN,415650,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
72.71083333,27.645,10/5/19 0:00,Takla,100,IN,415649,RAMSES38_IND19-50.XL,Gregarious appearing,0,0,0,0
72.9025,27.60638889,10/5/19 0:00,Haddan,100,IN,415648,RAMSES38_IND19-50.XL,Gregarious appearing,0,0,0,0
70.37222222,26.25805556,10/5/19 0:00,Khyala Math,100,IN,415647,RAMSES38_IND19-50.XL,Gregarious appearing,0,0,0,0
70.60694444,27.5025,10/5/19 0:00,Sada,100,IN,415646,RAMSES38_IND19-50.XL,Gregarious appearing,0,0,0,0
71.38805556,26.41166667,10/5/19 0:00,Dharwikala,100,IN,415645,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
72.66638889,27.46194444,10/3/19 0:00,Luna,100,IN,415642,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
72.49027778,28.23555556,10/3/19 0:00,Bajju,5,IN,415641,RAMSES38_IND19-50.XL,Gregarious appearing,0,0,0,0
72.47416667,27.54972222,10/3/19 0:00,Jambheshwar Nagar,100,IN,415640,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
72.74805556,27.46166667,10/3/19 0:00,Luna,100,IN,415639,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
72.47611111,27.37055556,10/3/19 0:00,Charanai,100,IN,415638,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
72.41138889,27.91555556,10/3/19 0:00,Nokh,100,IN,415637,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
72.46111111,27.43166667,10/3/19 0:00,Sembher,100,IN,415634,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
71.65805556,26.84166667,10/2/19 0:00,Chok,200,IN,415633,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
72.02138889,27.42333333,10/2/19 0:00,Durjani,100,IN,415632,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
72.03416667,27.395,10/2/19 0:00,Dedasari,100,IN,415630,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
70.48527778,26.35027778,10/1/19 0:00,Dandri,10,IN,415625,RAMSES38_IND19-50.XL,Gregarious appearing,0,0,0,0
72.26027778,27.92583333,10/8/19 0:00,Talariya,200,IN,415624,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
71.06916667,26.96361111,10/8/19 0:00,Kathora,100,IN,415622,RAMSES38_IND19-50.XL,Gregarious appearing,0,0,0,0
72.22638889,27.69833333,10/3/19 0:00,Bhikolai,5,IN,415619,RAMSES38_IND19-50.XL,Gregarious appearing,0,0,0,0
72.20944444,27.69722222,10/3/19 0:00,Bhikolai,5,IN,415618,RAMSES38_IND19-50.XL,Gregarious appearing,0,0,0,0
70.31666667,27.18583333,10/8/19 0:00,Sutharmandi,100,IN,415617,RAMSES38_IND19-50.XL,Gregarious appearing,0,0,0,0
73.16166667,28.41027778,10/8/19 0:00,Nathu ki dhani,100,IN,415616,RAMSES38_IND19-50.XL,Gregarious appearing,0,0,0,0
71.26916667,27.3925,10/8/19 0:00,Om banna ka mandir,100,IN,415615,RAMSES38_IND19-50.XL,Gregarious appearing,0,0,0,0
71.26805556,27.38916667,10/8/19 0:00,128 ETFA,100,IN,415614,RAMSES38_IND19-50.XL,Gregarious appearing,0,0,0,0
71.77583333,26.89305556,10/6/19 0:00,Kelawa,100,IN,415613,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
72.48361111,27.545,10/6/19 0:00,Ranjeetnagar,100,IN,415612,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
72.50138889,27.54722222,10/6/19 0:00,Jambheshwar Nagar,100,IN,415611,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
72.49416667,27.55972222,10/6/19 0:00,Sembhar,100,IN,415610,RAMSES38_IND19-50.XL,Gregarious appearing,0,0,0,0
72.40583333,27.45805556,10/6/19 0:00,Nayagaon,100,IN,415609,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
72.46722222,27.31805556,10/6/19 0:00,Charnai,100,IN,415608,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
71.65972222,26.78111111,10/6/19 0:00,Sankra,100,IN,415607,RAMSES38_IND19-50.XL,Gregarious appearing,0,0,0,0
71.64555556,26.77527778,10/6/19 0:00,Chok,200,IN,415606,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
72.05333333,27.98027778,10/6/19 0:00,Nokakidhari,10,IN,415605,RAMSES38_IND19-50.XL,Transiens appearing,0,0,0,0
72.29555556,28.01166667,10/12/19 0:00,BGMR,100,IN,415931,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
72.27583333,27.51027778,10/12/19 0:00,Seora,100,IN,415929,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
71.41138889,26.40694444,10/11/19 0:00,Aarang,100,IN,415922,RAMSES38_IND19-52.XL,Transiens appearing,0,0,0,0
71.55027778,26.50055556,10/11/19 0:00,Dewalpura,100,IN,415920,RAMSES38_IND19-52.XL,Transiens appearing,0,0,0,0
72.72361111,27.63805556,10/9/19 0:00,Tokla,200,IN,415918,RAMSES38_IND19-52.XL,Transiens appearing,0,0,0,0
72.24166667,28.47444444,10/9/19 0:00,BOP Durga,100,IN,415916,RAMSES38_IND19-52.XL,Transiens appearing,0,0,0,0
72.55416667,27.83,10/9/19 0:00,Grandhi,100,IN,415915,RAMSES38_IND19-52.XL,Transiens appearing,0,0,0,0
72.12138889,28.02055556,10/9/19 0:00,18 DWDA,100,IN,415913,RAMSES38_IND19-52.XL,Transiens appearing,0,0,0,0
73.35888889,28.89666667,10/9/19 0:00,3 SWM,100,IN,415912,RAMSES38_IND19-52.XL,Transiens appearing,0,0,0,0
71.44722222,26.75027778,10/9/19 0:00,Ugawa,100,IN,415911,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
72.41444444,27.97527778,10/14/19 0:00,Modyat,100,IN,415904,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
72.50472222,28.29555556,10/14/19 0:00,Mumuwala,100,IN,415903,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
72.49083333,27.64722222,10/12/19 0:00,Nagrasar,100,IN,415901,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
72.48777778,27.65166667,10/12/19 0:00,Nagrasar,100,IN,415900,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
72.49138889,27.64555556,10/12/19 0:00,Nagarasar,100,IN,415899,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
72.84166667,27.64,10/12/19 0:00,Khariya,100,IN,415898,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
72.475,28.17611111,10/12/19 0:00,4MKDA,100,IN,415897,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
72.44361111,28.32194444,10/12/19 0:00,4 JM,100,IN,415896,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
72.83277778,26.5875,10/12/19 0:00,Thumbali,100,IN,415895,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
72.6025,27.90972222,10/12/19 0:00,Tejpar,100,IN,415894,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
72.40722222,27.79583333,10/12/19 0:00,Mithdiya,100,IN,415893,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
72.28,28.13166667,10/10/19 0:00,142 RD,100,IN,415890,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
72.47444444,27.41277778,10/10/19 0:00,Mandore,10,IN,415889,RAMSES38_IND19-52.XL,Transiens appearing,0,0,0,0
72.44694444,27.86833333,10/10/19 0:00,Sawri Gav,100,IN,415888,RAMSES38_IND19-52.XL,Transiens appearing,0,0,0,0
71.75777778,26.93888889,10/10/19 0:00,Chacha,100,IN,415887,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
71.98583333,26.94694444,10/10/19 0:00,Kelawa,100,IN,415886,RAMSES38_IND19-52.XL,Transiens appearing,0,0,0,0
71.67416667,27.17916667,10/10/19 0:00,Khetolai,200,IN,415885,RAMSES38_IND19-52.XL,Transiens appearing,0,0,0,0
72.57083333,27.42861111,10/10/19 0:00,Bhadla,50,IN,415884,RAMSES38_IND19-52.XL,Transiens appearing,0,0,0,0
71.15638889,26.45972222,10/9/19 0:00,Bhiyasar,100,IN,415883,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
70.58555556,26.47277778,10/9/19 0:00,Khyala math,30,IN,415882,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
71.55861111,27.455,10/9/19 0:00,2-4 MTD,100,IN,415881,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
71.895,27.54583333,10/9/19 0:00,Sutharmandi,100,IN,415880,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
71.435,27.85166667,10/9/19 0:00,24 JJW,100,IN,415879,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
71.24416667,27.33611111,10/9/19 0:00,ETF area,100,IN,415878,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
70.54083333,27.33944444,10/9/19 0:00,2-4 Tibra 60 RD,10,IN,415877,RAMSES38_IND19-52.XL,Transiens appearing,0,0,0,0
71.21805556,27.81805556,10/14/19 0:00,3-4 Toli,200,IN,415872,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
71.23583333,27.76694444,10/14/19 0:00,Panchya ka tala,200,IN,415870,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
72.50694444,27.76916667,10/14/19 0:00,Girasar,200,IN,415868,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
72.60333333,28.00972222,10/12/19 0:00,3 PSSM,100,IN,415865,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
72.12138889,28.02055556,10/12/19 0:00,1 GWM,100,IN,415864,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
72.05805556,27.96583333,10/12/19 0:00,15 PSM,100,IN,415863,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
72.16138889,27.74111111,10/12/19 0:00,45 RD,100,IN,415862,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
72.24777778,27.56111111,10/12/19 0:00,Dhaleri,100,IN,415861,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
72.18666667,27.42777778,10/12/19 0:00,Mandli,100,IN,415860,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
71.71222222,26.92388889,10/12/19 0:00,Daranagar,100,IN,415859,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
72.72388889,27.54277778,10/12/19 0:00,Vddat,100,IN,415858,RAMSES38_IND19-52.XL,Gregarious & transie,0,0,0,0
72.94305556,28.21,10/12/19 0:00,Bhanipura,100,IN,415857,RAMSES38_IND19-52.XL,Gregarious appearing,0,0,0,0
